Nummer;Stadtteil;Ortskode;WestOst;NordSüd;Lage;Zimmer;Fläche;Miete
103105;Sch;14;5,6;3,8;3;6;188,6;1961,4
103106;Sch;14;5,6;3,8;3;6;189,4;1994,4
103107;Sch;14;5,6;3,8;3;6;190,3;1769,8
103108;Sch;14;5,6;3,8;3;6;190,9;1760,1
103109;Sch;14;5,6;3,8;2;6;191,5;1668
103110;Sch;14;5,6;3,8;3;6;192,3;1844,2
103111;Sch;14;5,6;3,8;3;6;193,5;1714,4
103112;Sch;14;5,6;3,8;3;6;199,2;2123,5
103113;Sch;14;5,6;3,8;2;6;200;1768
103114;Sch;14;5,6;3,8;2;6;201,1;1817,9
103115;Sch;14;5,6;3,8;3;6;205,2;2195,6
103116;Sch;14;5,6;3,8;2;6;207,1;1808
103117;Sch;14;5,6;3,8;3;6;219,4;2244,5
103118;Sch;14;5,6;3,8;3;6;226,4;2298
103119;Sch;14;5,6;3,8;1;6;269,6;2092,1
103120;Sch;14;5,6;3,8;2;6;270,7;2130,4
103121;Sch;14;5,6;3,8;2;6;274,7;2208,6
103122;Sch;14;5,6;3,8;2;6;278,6;2253,9
103123;Spa;15;2,7;4,9;1;1;28,2;218
103124;Spa;15;2,7;4,9;1;1;30,9;218,5
103125;Spa;15;2,7;4,9;2;1;31,4;265,6
103126;Spa;15;2,7;4,9;2;1;31,9;251,7
103127;Spa;15;2,7;4,9;2;1;33,3;275,1
103128;Spa;15;2,7;4,9;3;1;34,1;322,6
103129;Spa;15;2,7;4,9;2;1;35;294,7
103130;Spa;15;2,7;4,9;2;1;36,4;334,5
103131;Spa;15;2,7;4,9;3;1;36,9;363,5
103132;Spa;15;2,7;4,9;2;1;38,2;357,9
103133;Spa;15;2,7;4,9;2;1;39,2;356,7
103134;Spa;15;2,7;4,9;3;1;40,4;387
103135;Spa;15;2,7;4,9;2;1;41,2;367,9
103136;Spa;15;2,7;4,9;2;1;42,3;375,2
103137;Spa;15;2,7;4,9;2;1;43;398,2
103138;Spa;15;2,7;4,9;2;1;44,3;398,7
103139;Spa;15;2,7;4,9;2;1;45,1;365,8
103140;Spa;15;2,7;4,9;2;1;46,4;397,2
103141;Spa;15;2,7;4,9;3;1;48,8;439,7
103142;Spa;15;2,7;4,9;2;1;52,2;412,9
103143;Spa;15;2,7;4,9;3;2;47,2;446
103144;Spa;15;2,7;4,9;1;2;47,9;326,2
103145;Spa;15;2,7;4,9;3;2;48,4;439
103146;Spa;15;2,7;4,9;2;2;50,5;418,1
103147;Spa;15;2,7;4,9;1;2;53,2;388,4
103148;Spa;15;2,7;4,9;3;2;54,4;492,9
103149;Spa;15;2,7;4,9;2;2;55,1;414,4
103150;Spa;15;2,7;4,9;1;2;56;411
103151;Spa;15;2,7;4,9;2;2;56,9;489,9
103152;Spa;15;2,7;4,9;2;2;58,3;455,9
103153;Spa;15;2,7;4,9;2;2;58,7;451,4
103154;Spa;15;2,7;4,9;3;2;59,9;543,9
103155;Spa;15;2,7;4,9;1;2;60,9;422
103156;Spa;15;2,7;4,9;2;2;61,6;527,3
103157;Spa;15;2,7;4,9;2;2;63;502,1
103158;Spa;15;2,7;4,9;3;2;63,6;576,2
103159;Spa;15;2,7;4,9;2;2;65,3;539,4
103160;Spa;15;2,7;4,9;2;2;66;491
103161;Spa;15;2,7;4,9;2;2;66,5;488,1
103162;Spa;15;2,7;4,9;3;2;66,6;632
103163;Spa;15;2,7;4,9;3;2;67,5;652,7
103164;Spa;15;2,7;4,9;2;2;68,9;627,7
103165;Spa;15;2,7;4,9;3;2;69,8;673,6
103166;Spa;15;2,7;4,9;3;2;71,1;610
103167;Spa;15;2,7;4,9;1;2;72,2;503,2
103168;Spa;15;2,7;4,9;3;2;72,7;709,6
103169;Spa;15;2,7;4,9;2;2;74;609
103170;Spa;15;2,7;4,9;3;2;74,9;671,1
103171;Spa;15;2,7;4,9;2;2;75,6;588,2
103172;Spa;15;2,7;4,9;2;2;78,9;596,5
103173;Spa;15;2,7;4,9;2;2;79,9;703,9
103174;Spa;15;2,7;4,9;2;3;76,8;586,7
103175;Spa;15;2,7;4,9;1;3;77,3;481,8
103176;Spa;15;2,7;4,9;1;3;77,7;596,9
103177;Spa;15;2,7;4,9;3;3;77,7;748,6
103178;Spa;15;2,7;4,9;1;3;79,8;611,2
103179;Spa;15;2,7;4,9;2;3;80,4;573,1
103180;Spa;15;2,7;4,9;1;3;80,6;500,9
103181;Spa;15;2,7;4,9;2;3;81,2;731,9
103182;Spa;15;2,7;4,9;2;3;82;703,9
103183;Spa;15;2,7;4,9;2;3;82,3;586
103184;Spa;15;2,7;4,9;2;3;82,9;662
103185;Spa;15;2,7;4,9;2;3;83,8;670,1
103186;Spa;15;2,7;4,9;1;3;84,7;560,3
103187;Spa;15;2,7;4,9;3;3;85,5;754,7
103188;Spa;15;2,7;4,9;2;3;85,6;618,1
103189;Spa;15;2,7;4,9;1;3;85,7;658,6
103190;Spa;15;2,7;4,9;3;3;89,1;815
103191;Spa;15;2,7;4,9;3;3;90,2;843,8
103192;Spa;15;2,7;4,9;2;3;90,8;615,4
103193;Spa;15;2,7;4,9;1;3;102,9;825,9
103194;Spa;15;2,7;4,9;2;4;91,7;770,8
103195;Spa;15;2,7;4,9;2;4;93,4;807,7
103196;Spa;15;2,7;4,9;1;4;94,4;561,4
103197;Spa;15;2,7;4,9;3;4;95,9;876
103198;Spa;15;2,7;4,9;2;4;98,2;859,2
103199;Spa;15;2,7;4,9;1;4;99,9;736,3
103200;Spa;15;2,7;4,9;3;4;100,9;1078,3
103201;Spa;15;2,7;4,9;1;4;102,4;785,1
103202;Spa;15;2,7;4,9;2;4;103,6;813,7
103203;Spa;15;2,7;4,9;3;4;106,9;995,2
103204;Spa;15;2,7;4,9;3;4;108,3;1094
103205;Spa;15;2,7;4,9;1;4;108,7;834,3
103206;Spa;15;2,7;4,9;2;4;110;1042,6
103207;Spa;15;2,7;4,9;1;4;111,1;690,4
103208;Spa;15;2,7;4,9;2;4;111,5;880,5
103209;Spa;15;2,7;4,9;1;4;112,3;778,9
103210;Spa;15;2,7;4,9;2;4;112,8;887,1
103211;Spa;15;2,7;4,9;1;4;117,7;875,3
103212;Spa;15;2,7;4,9;1;4;123,3;783,1
103213;Spa;15;2,7;4,9;3;4;124,5;1133,3
103214;Spa;15;2,7;4,9;2;4;125,9;997,9
103215;Spa;15;2,7;4,9;2;4;126,5;950
103216;Spa;15;2,7;4,9;2;4;137,6;1028,5
103217;Spa;15;2,7;4,9;1;4;164;1032,4
103218;Ste;16;5;2,4;3;1;31,2;307,3
103219;Ste;16;5;2,4;1;1;32,2;244,4
103220;Ste;16;5;2,4;2;1;32,8;261,7
103221;Ste;16;5;2,4;2;1;33,1;288,6
103222;Ste;16;5;2,4;1;1;34,4;241,1
103223;Ste;16;5;2,4;2;1;34,7;293,6
103224;Ste;16;5;2,4;1;1;35,1;234,5
103225;Ste;16;5;2,4;2;1;35,7;301
103226;Ste;16;5;2,4;3;1;36;343,4
103227;Ste;16;5;2,4;3;1;37,4;350,4
103228;Ste;16;5;2,4;2;1;37,6;350,1
103229;Ste;16;5;2,4;2;1;39,8;359,8
103230;Ste;16;5;2,4;2;1;40;315,6
103231;Ste;16;5;2,4;3;1;41,2;386,9
103232;Ste;16;5;2,4;2;1;41,6;372,7
103233;Ste;16;5;2,4;1;1;42,8;285,5
103234;Ste;16;5;2,4;3;1;44;414
103235;Ste;16;5;2,4;2;1;44,7;352,7
103236;Ste;16;5;2,4;3;1;45;471,2
103237;Ste;16;5;2,4;3;1;46;411,7
103238;Ste;16;5;2,4;1;1;50,7;367,1
103239;Ste;16;5;2,4;1;2;38,5;288,4
103240;Ste;16;5;2,4;2;2;46,7;381,1
103241;Ste;16;5;2,4;3;2;46,8;441,3
103242;Ste;16;5;2,4;3;2;48,2;490,2
103243;Ste;16;5;2,4;2;2;52,3;430,4
103244;Ste;16;5;2,4;2;2;52,8;407,6
103245;Ste;16;5;2,4;3;2;53,1;548
103246;Ste;16;5;2,4;3;2;54;531,9
103247;Ste;16;5;2,4;3;2;55;558,8
103248;Ste;16;5;2,4;2;2;55,4;430,5
103249;Ste;16;5;2,4;3;2;56,3;520,2
103250;Ste;16;5;2,4;1;2;56,9;411,4
103251;Ste;16;5;2,4;3;2;57,1;568,7
103252;Ste;16;5;2,4;3;2;58,3;618
103253;Ste;16;5;2,4;2;2;59;540,4
103254;Ste;16;5;2,4;3;2;60,3;606
103255;Ste;16;5;2,4;3;2;61,1;585,3
103256;Ste;16;5;2,4;2;2;61,6;564,9
103257;Ste;16;5;2,4;2;2;61,9;490,9
103258;Ste;16;5;2,4;3;2;62,8;638
103259;Ste;16;5;2,4;3;2;64,5;742,4
103260;Ste;16;5;2,4;3;2;67,2;722,4
103261;Ste;16;5;2,4;2;2;68;567,8
103262;Ste;16;5;2,4;3;2;68;743,9
103263;Ste;16;5;2,4;3;2;69,3;760,9
103264;Ste;16;5;2,4;3;2;69,9;764,7
103265;Ste;16;5;2,4;3;2;70,8;763,9
103266;Ste;16;5;2,4;3;2;71,3;638,1
103267;Ste;16;5;2,4;3;2;72;789,8
103268;Ste;16;5;2,4;3;2;73,2;718,1
103269;Ste;16;5;2,4;2;2;73,4;645,9
103270;Ste;16;5;2,4;3;2;75;792,8
103271;Ste;16;5;2,4;2;2;76,4;570,7
103272;Ste;16;5;2,4;3;2;76,9;852,8
103273;Ste;16;5;2,4;3;2;77,5;881,2
103274;Ste;16;5;2,4;3;2;79,3;862
103275;Ste;16;5;2,4;2;2;79,8;648,8
103276;Ste;16;5;2,4;3;2;81,6;780,1
103277;Ste;16;5;2,4;2;2;86,3;794
103278;Ste;16;5;2,4;3;2;89,5;944,2
103279;Ste;16;5;2,4;3;2;92,1;941,3
103280;Ste;16;5;2,4;2;2;107;888,1
103281;Ste;16;5;2,4;3;2;152,9;1484,7
103282;Ste;16;5;2,4;2;3;64,4;535,8
103283;Ste;16;5;2,4;3;3;66;628,3
103284;Ste;16;5;2,4;2;3;66,1;497,7
103285;Ste;16;5;2,4;3;3;74,4;833,3
103286;Ste;16;5;2,4;2;3;75,3;634,8
103287;Ste;16;5;2,4;3;3;81,3;741,5
103288;Ste;16;5;2,4;2;3;81,4;651,2
103289;Ste;16;5;2,4;2;3;83,4;733,1
103290;Ste;16;5;2,4;3;3;84,1;942,8
103291;Ste;16;5;2,4;3;3;84,4;763
103292;Ste;16;5;2,4;3;3;85,1;868,9
103293;Ste;16;5;2,4;3;3;86,3;830,2
103294;Ste;16;5;2,4;3;3;87,2;925,2
103295;Ste;16;5;2,4;3;3;88,2;894,3
103296;Ste;16;5;2,4;2;3;89,4;791,2
103297;Ste;16;5;2,4;3;3;89,4;981,6
103298;Ste;16;5;2,4;3;3;91,3;1076,4
103299;Ste;16;5;2,4;3;3;93,1;953,3
103300;Ste;16;5;2,4;3;3;94;1022,7
103301;Ste;16;5;2,4;3;3;95;957,6
103302;Ste;16;5;2,4;3;3;96,4;956,3
103303;Ste;16;5;2,4;3;3;96,9;921,5
103304;Ste;16;5;2,4;2;3;98,2;797,4
103305;Ste;16;5;2,4;3;3;99;1019,7
103306;Ste;16;5;2,4;3;3;100,4;975,9
103307;Ste;16;5;2,4;3;3;101;1041,3
103308;Ste;16;5;2,4;3;3;102,3;965,7
103309;Ste;16;5;2,4;3;3;103,3;1110,5
103310;Ste;16;5;2,4;3;3;104,1;1113,9
103311;Ste;16;5;2,4;3;3;104,6;1009,4
103312;Ste;16;5;2,4;3;3;109,2;1075,6
103313;Ste;16;5;2,4;3;3;109,6;1241,8
103314;Ste;16;5;2,4;3;3;111,7;1344,9
103315;Ste;16;5;2,4;3;3;115;1138,5
103316;Ste;16;5;2,4;3;3;116,4;1313
103317;Ste;16;5;2,4;3;3;116,8;1388,8
103318;Ste;16;5;2,4;2;3;117,7;938,1
103319;Ste;16;5;2,4;3;3;119;1092,4
103320;Ste;16;5;2,4;2;3;120,7;1068,2
103321;Ste;16;5;2,4;3;3;131,2;1414,3
103322;Ste;16;5;2,4;3;3;133,7;1325
103323;Ste;16;5;2,4;3;3;134,9;1408,4
103324;Ste;16;5;2,4;3;3;135,5;1424,1
103325;Ste;16;5;2,4;2;4;103,9;865,5
103326;Ste;16;5;2,4;3;4;106,4;1193,9
103327;Ste;16;5;2,4;3;4;111,1;1281,2
103328;Ste;16;5;2,4;1;4;116,6;893,9
103329;Ste;16;5;2,4;2;4;119,5;1129,2
103330;Ste;16;5;2,4;2;4;122,2;1171,8
103331;Ste;16;5;2,4;3;4;122,9;1224,3
103332;Ste;16;5;2,4;2;4;124,1;956,9
103333;Ste;16;5;2,4;3;4;124,7;1259,4
103334;Ste;16;5;2,4;1;4;129,6;895,7
103335;Ste;16;5;2,4;2;4;131,6;1255,4
103336;Ste;16;5;2,4;2;4;138,1;1246,1
103337;Ste;16;5;2,4;3;4;140,7;1504,3
103338;Ste;16;5;2,4;3;4;144;1546,5
103339;Ste;16;5;2,4;3;4;155,5;1728
103340;Ste;16;5;2,4;3;5;131;1268,1
103341;Ste;16;5;2,4;2;5;138,4;1123,8
103342;Ste;16;5;2,4;2;5;144;1182,2
103343;Ste;16;5;2,4;3;5;144,7;1590,7
103344;Ste;16;5;2,4;2;5;146;1349,8
103345;Ste;16;5;2,4;2;5;154,3;1354,6
103346;Ste;16;5;2,4;3;5;155;1682
103347;Ste;16;5;2,4;3;5;163,2;1924,7
103348;Ste;16;5;2,4;3;5;164;1647,8
103349;Ste;16;5;2,4;2;5;175;1625,1
103350;Ste;16;5;2,4;1;5;184,3;1370
103351;Ste;16;5;2,4;3;5;195,5;2075,9
103352;Ste;16;5;2,4;2;5;212,1;1852,6
103353;Ste;16;5;2,4;2;5;218,1;1774,2
103354;Tem;17;6,3;2,5;2;1;32,7;255,7
103355;Tem;17;6,3;2,5;2;1;32,7;281,9
103356;Tem;17;6,3;2,5;1;1;34,3;198,9
103357;Tem;17;6,3;2,5;2;1;34,5;244,6
103358;Tem;17;6,3;2,5;2;1;37,2;283,5
103359;Tem;17;6,3;2,5;1;1;37,4;251
103360;Tem;17;6,3;2,5;1;1;39,3;258,6
103361;Tem;17;6,3;2,5;1;1;41,7;285,6
103362;Tem;17;6,3;2,5;2;1;41,9;341,9
103363;Tem;17;6,3;2,5;2;1;46,6;425,5
103364;Tem;17;6,3;2,5;2;2;42,9;349,2
103365;Tem;17;6,3;2,5;3;2;46,1;490,5
103366;Tem;17;6,3;2,5;1;2;46,8;316,4
103367;Tem;17;6,3;2,5;2;2;48,3;405,2
103368;Tem;17;6,3;2,5;2;2;48,9;439,1
103369;Tem;17;6,3;2,5;1;2;49;320,5
103370;Tem;17;6,3;2,5;1;2;50,7;370,1
103371;Tem;17;6,3;2,5;3;2;50,7;480,1
103372;Tem;17;6,3;2,5;1;2;51,1;307,1
103373;Tem;17;6,3;2,5;1;2;52,6;372,9
103374;Tem;17;6,3;2,5;1;2;53,2;424,5
103375;Tem;17;6,3;2,5;3;2;53,3;486,6
103376;Tem;17;6,3;2,5;1;2;53,9;302,4
103377;Tem;17;6,3;2,5;1;2;55;353,7
103378;Tem;17;6,3;2,5;2;2;55,1;451,3
103379;Tem;17;6,3;2,5;3;2;55,6;581
103380;Tem;17;6,3;2,5;1;2;56,1;368
103381;Tem;17;6,3;2,5;2;2;56,2;509,7
103382;Tem;17;6,3;2,5;1;2;56,4;336,7
103383;Tem;17;6,3;2,5;1;2;56,8;373,2
103384;Tem;17;6,3;2,5;2;2;57,2;439,3
103385;Tem;17;6,3;2,5;1;2;57,4;309,4
103386;Tem;17;6,3;2,5;3;2;58,3;568,4
103387;Tem;17;6,3;2,5;1;2;58,5;428,2
103388;Tem;17;6,3;2,5;2;2;58,7;481,9
103389;Tem;17;6,3;2,5;3;2;59,2;593,2
103390;Tem;17;6,3;2,5;2;2;60,8;456,6
103391;Tem;17;6,3;2,5;1;2;61,2;392,9
103392;Tem;17;6,3;2,5;1;2;61,3;403,4
103393;Tem;17;6,3;2,5;2;2;61,8;507,4
103394;Tem;17;6,3;2,5;1;2;62,4;450,5
103395;Tem;17;6,3;2,5;3;2;62,9;668
103396;Tem;17;6,3;2,5;1;2;63,6;388
103397;Tem;17;6,3;2,5;2;2;63,9;518,9
103398;Tem;17;6,3;2,5;1;2;64;453,8
103399;Tem;17;6,3;2,5;1;2;64,6;415,4
103400;Tem;17;6,3;2,5;1;2;64,9;462,7
103401;Tem;17;6,3;2,5;2;2;65,2;543,8
103402;Tem;17;6,3;2,5;2;2;65,7;522,3
103403;Tem;17;6,3;2,5;3;2;66,1;663
103404;Tem;17;6,3;2,5;1;2;66,3;440,9
103405;Tem;17;6,3;2,5;3;2;67,1;637,5
103406;Tem;17;6,3;2,5;1;2;67,3;447,5
103407;Tem;17;6,3;2,5;2;2;67,4;566,2
103408;Tem;17;6,3;2,5;1;2;67,7;505
103409;Tem;17;6,3;2,5;2;2;68,3;568,9
103410;Tem;17;6,3;2,5;1;2;69,2;467,8
103411;Tem;17;6,3;2,5;1;2;69,5;519,9
103412;Tem;17;6,3;2,5;3;2;71,1;705,3
103413;Tem;17;6,3;2,5;3;2;71,4;631,2
103414;Tem;17;6,3;2,5;1;2;71,8;438,7
103415;Tem;17;6,3;2,5;2;2;72;556,6
103416;Tem;17;6,3;2,5;1;2;73,4;505
103417;Tem;17;6,3;2,5;2;2;73,9;659,2
103418;Tem;17;6,3;2,5;3;2;74;720,8
103419;Tem;17;6,3;2,5;2;2;74,5;619,1
103420;Tem;17;6,3;2,5;2;2;74,8;669,5
103421;Tem;17;6,3;2,5;1;2;75;510,8
103422;Tem;17;6,3;2,5;3;2;76;691,6
103423;Tem;17;6,3;2,5;2;2;76,2;553,2
103424;Tem;17;6,3;2,5;2;2;76,7;688
103425;Tem;17;6,3;2,5;3;2;77,5;704,5
103426;Tem;17;6,3;2,5;1;2;78,6;542,3
103427;Tem;17;6,3;2,5;3;2;79;767,9
103428;Tem;17;6,3;2,5;3;2;79,7;817,7
103429;Tem;17;6,3;2,5;2;2;80;580,8
103430;Tem;17;6,3;2,5;2;2;80,1;704,9
103431;Tem;17;6,3;2,5;2;2;82,1;674,9
103432;Tem;17;6,3;2,5;2;2;84,4;742,7
103433;Tem;17;6,3;2,5;2;2;86,3;686,1
103434;Tem;17;6,3;2,5;1;2;87;632,5
103435;Tem;17;6,3;2,5;2;2;87,4;784,9
103436;Tem;17;6,3;2,5;2;2;88,9;771,7
103437;Tem;17;6,3;2,5;2;2;91,6;836,3
103438;Tem;17;6,3;2,5;2;2;92,7;667,4
103439;Tem;17;6,3;2,5;3;2;112,8;1073,9
103440;Tem;17;6,3;2,5;2;3;69,3;543,3
103441;Tem;17;6,3;2,5;1;3;76,5;540,1
103442;Tem;17;6,3;2,5;3;3;77,3;743,6
103443;Tem;17;6,3;2,5;2;3;79,1;697,7
103444;Tem;17;6,3;2,5;2;3;79,3;643,9
103445;Tem;17;6,3;2,5;3;3;80,7;819,9
103446;Tem;17;6,3;2,5;2;3;80,9;653,7
103447;Tem;17;6,3;2,5;3;3;81,4;727,7
103448;Tem;17;6,3;2,5;3;3;82,9;773,5
103449;Tem;17;6,3;2,5;2;3;83,9;664,5
103450;Tem;17;6,3;2,5;1;3;85,4;591,8
103451;Tem;17;6,3;2,5;2;3;86,9;736,9
103452;Tem;17;6,3;2,5;2;3;88,1;703
103453;Tem;17;6,3;2,5;2;3;88,5;628,4
103454;Tem;17;6,3;2,5;2;3;89,8;712,1
103455;Tem;17;6,3;2,5;2;3;90,1;775,8
103456;Tem;17;6,3;2,5;3;3;90,3;887,6
103457;Tem;17;6,3;2,5;2;3;91;756,2
103458;Tem;17;6,3;2,5;2;3;91,2;815,3
103459;Tem;17;6,3;2,5;2;3;93,2;875,1
103460;Tem;17;6,3;2,5;3;3;96,6;894,5
103461;Tem;17;6,3;2,5;2;3;103,1;769,1
103462;Tem;17;6,3;2,5;1;4;78,3;559,8
103463;Tem;17;6,3;2,5;3;4;84,9;840,5
103464;Tem;17;6,3;2,5;3;4;98,1;1026,1
103465;Tem;17;6,3;2,5;3;4;100;1012
103466;Tem;17;6,3;2,5;2;4;101;800,9
103467;Tem;17;6,3;2,5;2;4;101;742,4
103468;Tem;17;6,3;2,5;2;4;103,2;894,7
103469;Tem;17;6,3;2,5;2;4;104,7;828,2
103470;Tem;17;6,3;2,5;3;4;105,9;1014,5
103471;Tem;17;6,3;2,5;2;4;112,3;977
103472;Tem;17;6,3;2,5;2;4;112,6;914,3
103473;Tem;17;6,3;2,5;1;4;117,6;783,2
103474;Tem;17;6,3;2,5;2;4;118,8;954
103475;Tem;17;6,3;2,5;1;4;121,6;862,1
103476;Tem;17;6,3;2,5;2;4;121,8;958,6
103477;Tem;17;6,3;2,5;1;4;121,9;774,1
103478;Tem;17;6,3;2,5;2;4;126,8;1076,5
103479;Tem;17;6,3;2,5;2;4;129,2;1169,3
103480;Tem;17;6,3;2,5;2;4;134,7;1081,6
103481;Tem;17;6,3;2,5;1;4;135;920,7
103482;Tem;17;6,3;2,5;2;4;135,5;1058,3
103483;Tem;17;6,3;2,5;1;4;136,5;918,6
103484;Tem;17;6,3;2,5;2;4;138,4;1158,4
103485;Tem;17;6,3;2,5;1;4;139,6;949,3
103486;Tem;17;6,3;2,5;1;5;148,3;949,1
103487;Tem;17;6,3;2,5;2;5;151,4;1385,3
103488;Tem;17;6,3;2,5;2;5;151,6;1209,8
103489;Tem;17;6,3;2,5;2;5;153,3;1158,9
103490;Tem;17;6,3;2,5;2;5;154,9;1164,8
103491;Tem;17;6,3;2,5;2;5;156,6;1238,7
103492;Tem;17;6,3;2,5;1;5;156,9;1008,9
103493;Tem;17;6,3;2,5;1;5;157,7;1051,9
103494;Tem;17;6,3;2,5;2;5;159,9;1400,7
103495;Tem;17;6,3;2,5;3;5;162;1474,2
103496;Tem;17;6,3;2,5;2;5;163,2;1277,9
103497;Tem;17;6,3;2,5;2;5;166,3;1458,5
103498;Tem;17;6,3;2,5;3;5;171,8;1730
103499;Tem;17;6,3;2,5;2;5;185,6;1572
103500;Tem;17;6,3;2,5;3;5;186,7;1704,6
103501;Tem;17;6,3;2,5;2;5;189,4;1392,1
103502;Tem;17;6,3;2,5;3;5;191,2;1407,2
103503;Tem;17;6,3;2,5;2;5;191,6;1563,5
103504;Tem;17;6,3;2,5;3;5;193,6;1674,6
103505;Tem;17;6,3;2,5;2;5;194,1;1383,9
103506;Tem;17;6,3;2,5;3;5;194,3;1968,3
103507;Tem;17;6,3;2,5;2;5;194,4;1494,9
103508;Tem;17;6,3;2,5;2;5;195;1386,5
103509;Tem;17;6,3;2,5;2;5;196,1;1729,6
103510;Tem;17;6,3;2,5;2;5;199,1;1718,2
103511;Tem;17;6,3;2,5;3;5;199,6;1473
103512;Tem;17;6,3;2,5;3;5;200;1890
103513;Tem;17;6,3;2,5;2;5;201,6;1655,1
103514;Tie;18;5,5;4,7;2;1;25,9;232,1
103515;Tie;18;5,5;4,7;1;1;28,4;201,9
103516;Tie;18;5,5;4,7;1;1;29,5;191,2
103517;Tie;18;5,5;4,7;3;1;30,1;293,8
103518;Tie;18;5,5;4,7;1;1;30,4;217,1
103519;Tie;18;5,5;4,7;1;1;30,7;202,6
103520;Tie;18;5,5;4,7;3;1;32,3;371,8
103521;Tie;18;5,5;4,7;3;1;32,4;321,7
103522;Tie;18;5,5;4,7;2;1;33,1;260,2
103523;Tie;18;5,5;4,7;2;1;33,8;314
103524;Tie;18;5,5;4,7;3;1;34,1;390,4
103525;Tie;18;5,5;4,7;1;1;36,2;279,5
103526;Tie;18;5,5;4,7;3;1;36,2;331,6
103527;Tie;18;5,5;4,7;1;1;36,6;262,4
103528;Tie;18;5,5;4,7;2;1;36,6;296,1
103529;Tie;18;5,5;4,7;3;1;36,7;398,2
103530;Tie;18;5,5;4,7;2;1;37;343,4
103531;Tie;18;5,5;4,7;3;1;37,8;360,2
103532;Tie;18;5,5;4,7;2;1;38,3;340,9
103533;Tie;18;5,5;4,7;1;1;38,8;279,4
103534;Tie;18;5,5;4,7;2;1;39;329,9
103535;Tie;18;5,5;4,7;1;1;39,3;234,2
103536;Tie;18;5,5;4,7;2;1;39,4;340,4
103537;Tie;18;5,5;4,7;3;1;39,6;387,3
103538;Tie;18;5,5;4,7;2;1;39,9;358,3
103539;Tie;18;5,5;4,7;3;1;40,3;437,3
103540;Tie;18;5,5;4,7;1;1;41,4;288,1
103541;Tie;18;5,5;4,7;2;1;41,5;376
103542;Tie;18;5,5;4,7;1;1;42;311,6
103543;Tie;18;5,5;4,7;2;1;42,1;354,5
103544;Tie;18;5,5;4,7;1;1;43,1;257,7
103545;Tie;18;5,5;4,7;3;1;43,2;431,6
103546;Tie;18;5,5;4,7;3;1;43,7;500,4
103547;Tie;18;5,5;4,7;1;1;46;259,4
103548;Tie;18;5,5;4,7;2;1;47,1;385,7
103549;Tie;18;5,5;4,7;1;1;47,9;314,2
103550;Tie;18;5,5;4,7;3;1;48,3;523,1
103551;Tie;18;5,5;4,7;1;1;48,5;320,1
103552;Tie;18;5,5;4,7;2;1;48,5;413,2
103553;Tie;18;5,5;4,7;1;1;50,5;264,1
103554;Tie;18;5,5;4,7;1;1;50,5;347,4
103555;Tie;18;5,5;4,7;1;1;51,4;305,3
103556;Tie;18;5,5;4,7;3;1;54,9;602,8
103557;Tie;18;5,5;4,7;1;1;55,8;347,1
103558;Tie;18;5,5;4,7;1;2;46,3;322,7
103559;Tie;18;5,5;4,7;1;2;46,7;333
103560;Tie;18;5,5;4,7;3;2;49;492,9
103561;Tie;18;5,5;4,7;2;2;50,8;437,9
103562;Tie;18;5,5;4,7;1;2;52;364
103563;Tie;18;5,5;4,7;1;2;52,9;415,8
103564;Tie;18;5,5;4,7;1;2;53,3;384,3
103565;Tie;18;5,5;4,7;2;2;53,6;441,7
103566;Tie;18;5,5;4,7;3;2;55;573,7
103567;Tie;18;5,5;4,7;2;2;55,1;460,1
103568;Tie;18;5,5;4,7;3;2;56,1;530,1
103569;Tie;18;5,5;4,7;2;2;56,2;440
103570;Tie;18;5,5;4,7;2;2;56,5;456
103571;Tie;18;5,5;4,7;3;2;57;523,8
103572;Tie;18;5,5;4,7;3;2;57,3;590,8
103573;Tie;18;5,5;4,7;2;2;57,8;514,4
103574;Tie;18;5,5;4,7;1;2;58,2;415
103575;Tie;18;5,5;4,7;1;2;58,4;457,9
103576;Tie;18;5,5;4,7;2;2;58,9;543,1
103577;Tie;18;5,5;4,7;2;2;59;492,1
103578;Tie;18;5,5;4,7;1;2;59,3;413,3
103579;Tie;18;5,5;4,7;2;2;61,4;492,4
103580;Tie;18;5,5;4,7;1;2;61,4;394,8
103581;Tie;18;5,5;4,7;1;2;61,5;445,9
103582;Tie;18;5,5;4,7;3;2;62,3;692,2
103583;Tie;18;5,5;4,7;3;2;62,8;653,7
103584;Tie;18;5,5;4,7;1;2;62,9;456,7
103585;Tie;18;5,5;4,7;2;2;64;549,1
103586;Tie;18;5,5;4,7;3;2;64;700,8
103587;Tie;18;5,5;4,7;1;2;64,1;540,4
103588;Tie;18;5,5;4,7;1;2;64,7;491,7
103589;Tie;18;5,5;4,7;1;2;64,8;354,5
103590;Tie;18;5,5;4,7;1;2;65,1;443,3
103591;Tie;18;5,5;4,7;1;2;66,4;488,7
103592;Tie;18;5,5;4,7;3;2;66,5;637,1
103593;Tie;18;5,5;4,7;1;2;66,8;483,6
103594;Tie;18;5,5;4,7;2;2;67,2;524,2
103595;Tie;18;5,5;4,7;1;2;67,9;416,2
103596;Tie;18;5,5;4,7;2;2;68;601,8
103597;Tie;18;5,5;4,7;2;2;68,1;478,1
103598;Tie;18;5,5;4,7;1;2;69,2;539,1
103599;Tie;18;5,5;4,7;1;2;69,4;517
